Age;Gender;Location;Subscription Status;Frequency of Purchases;Item Purchased;Review Rating
37;Male;Colorado;Yes;Fortnightly;['Jacket'];[3.1]
37;Male;Delaware;Yes;Every 3 Months;['Sweater'];[3.6]
37;Male;Florida;Yes;Bi-Weekly;['Gloves'];[4.3]
37;Male;Florida;Yes;Weekly;['Sweater'];[4.5]
37;Male;Georgia;No;Annually;['Dress'];[3.7]
37;Male;Georgia;No;Every 3 Months;['Sweater'];[3.3]
37;Male;Georgia;Yes;Weekly;['Jewelry'];[2.7]
37;Male;Hawaii;Yes;Annually;['Pants'];[3.7]
37;Male;Idaho;No;Annually;['Blouse'];[4.4]
37;Male;Kansas;No;Every 3 Months;['Dress'];[4.2]
37;Male;Kansas;No;Monthly;['Blouse'];[4.2]
37;Male;Kansas;No;Quarterly;['Boots'];[3.3]
37;Male;Kentucky;No;Weekly;['Jacket'];[3.6]
37;Male;Kentucky;Yes;Fortnightly;['Backpack'];[3.4]
37;Male;Maine;No;Annually;['Pants'];[2.9]
37;Male;Maine;No;Every 3 Months;['Scarf'];[3.6]
37;Male;Maryland;No;Annually;['Scarf'];[4.3]
37;Male;Maryland;No;Every 3 Months;['Jacket'];[3.6]
37;Male;Maryland;No;Quarterly;['Belt'];[4.4]
37;Male;Massachusetts;No;Fortnightly;['Pants'];[3.2]
37;Male;Michigan;No;Every 3 Months;['Hoodie'];[4.9]
37;Male;Minnesota;No;Every 3 Months;['Sneakers'];[4.6]
37;Male;Minnesota;No;Weekly;['Blouse'];[3.1]
37;Male;Minnesota;Yes;Fortnightly;['Sweater'];[4.8]
37;Male;Missouri;Yes;Monthly;['Sneakers'];[3.8]
37;Male;Nebraska;Yes;Fortnightly;['Jacket'];[3.1]
37;Male;New Hampshire;No;Fortnightly;['Hoodie'];[4.7]
37;Male;New Hampshire;Yes;Every 3 Months;['T-shirt'];[4.7]
37;Male;New Jersey;Yes;Bi-Weekly;['Jacket'];[3.2]
37;Male;New Mexico;No;Quarterly;['Jewelry'];[3.8]
37;Male;North Dakota;No;Bi-Weekly;['Scarf'];[3.2]
37;Male;North Dakota;No;Fortnightly;['Sunglasses'];[3.0]
37;Male;North Dakota;Yes;Every 3 Months;['Sandals'];[4.1]
37;Male;Oregon;Yes;Bi-Weekly;['Hoodie'];[2.6]
37;Male;Oregon;Yes;Every 3 Months;['Jewelry', 'Shoes'];[4.1, 4.2]
37;Male;Rhode Island;No;Weekly;['Sweater'];[3.7]
37;Male;Rhode Island;Yes;Annually;['Sneakers'];[4.9]
37;Male;South Carolina;No;Annually;['Dress'];[4.9]
37;Male;Tennessee;No;Bi-Weekly;['Sweater'];[3.4]
37;Male;Utah;Yes;Every 3 Months;['Sneakers'];[2.6]
37;Male;Vermont;No;Annually;['Jewelry', 'Shirt'];[3.9, 2.9]
37;Male;Vermont;No;Quarterly;['Gloves'];[4.1]
37;Male;Washington;No;Monthly;['Skirt'];[3.4]
37;Male;West Virginia;No;Monthly;['Sunglasses'];[2.9]
37;Male;Wisconsin;No;Monthly;['Pants'];[3.0]
37;Male;Wyoming;Yes;Annually;['Gloves'];[2.6]
37;Male;Wyoming;Yes;Quarterly;['Shirt'];[4.8]
38;Female;California;No;Every 3 Months;['Hoodie'];[3.4]
38;Female;Colorado;No;Every 3 Months;['Backpack'];[3.4]
38;Female;Delaware;No;Every 3 Months;['Scarf'];[3.5]
38;Female;Florida;No;Fortnightly;['Skirt'];[4.6]
38;Female;Hawaii;No;Quarterly;['Pants'];[2.8]
38;Female;Idaho;No;Quarterly;['Gloves'];[4.7]
38;Female;Idaho;No;Weekly;['Sunglasses'];[4.2]
38;Female;Maine;No;Annually;['Scarf'];[4.5]
38;Female;Massachusetts;No;Annually;['Sandals'];[3.1]
38;Female;Michigan;No;Annually;['Blouse'];[2.9]
38;Female;Michigan;No;Bi-Weekly;['Hat'];[4.3]
38;Female;Mississippi;No;Monthly;['T-shirt'];[4.0]
38;Female;Missouri;No;Quarterly;['Sneakers'];[3.2]
38;Female;New Jersey;No;Fortnightly;['Sneakers'];[4.0]
38;Female;New York;No;Annually;['Blouse'];[3.0]
38;Female;North Carolina;No;Annually;['Pants'];[3.8]
38;Female;North Carolina;No;Quarterly;['Gloves'];[3.6]
38;Female;North Dakota;No;Monthly;['Handbag'];[4.1]
38;Female;Oregon;No;Fortnightly;['Shirt'];[4.6]
38;Female;Pennsylvania;No;Monthly;['Skirt'];[3.7]
38;Female;Texas;No;Annually;['Backpack'];[4.2]
38;Female;Texas;No;Quarterly;['Handbag'];[4.7]
38;Female;Virginia;No;Annually;['Jewelry'];[4.8]
38;Female;Washington;No;Annually;['Shorts'];[3.4]
38;Female;Wyoming;No;Monthly;['Shirt'];[3.3]
38;Male;Alabama;Yes;Annually;['Gloves'];[2.8]
38;Male;Alaska;No;Monthly;['Shirt'];[2.9]
38;Male;Connecticut;No;Annually;['Skirt'];[4.8]
38;Male;Connecticut;No;Fortnightly;['Scarf'];[4.2]
38;Male;Delaware;Yes;Monthly;['Pants'];[3.2]
38;Male;Delaware;Yes;Weekly;['Pants'];[3.5]
38;Male;Florida;No;Every 3 Months;['Sweater'];[3.6]
38;Male;Florida;No;Monthly;['Blouse'];[4.5]
38;Male;Hawaii;No;Bi-Weekly;['Skirt'];[3.4]
38;Male;Hawaii;No;Weekly;['Sandals'];[4.0]
38;Male;Indiana;Yes;Quarterly;['Scarf'];[4.7]
38;Male;Indiana;Yes;Weekly;['Boots'];[4.5]
38;Male;Iowa;No;Every 3 Months;['Sneakers'];[3.0]
38;Male;Iowa;Yes;Every 3 Months;['Jacket'];[2.6]
38;Male;Iowa;Yes;Weekly;['Jacket'];[4.7]
38;Male;Kentucky;Yes;Bi-Weekly;['Shirt'];[3.5]
38;Male;Maryland;No;Bi-Weekly;['Socks'];[3.2]
38;Male;Maryland;No;Every 3 Months;['Skirt'];[4.3]
38;Male;Massachusetts;Yes;Annually;['Pants'];[3.4]
38;Male;Minnesota;Yes;Every 3 Months;['Boots'];[4.1]
38;Male;Missouri;No;Bi-Weekly;['Skirt'];[3.6]
38;Male;Missouri;No;Quarterly;['Scarf'];[4.9]
38;Male;Montana;Yes;Every 3 Months;['Hat'];[3.2]
38;Male;Nevada;No;Every 3 Months;['Shoes'];[3.2]
38;Male;Nevada;Yes;Annually;['Jewelry'];[3.6]
38;Male;Nevada;Yes;Weekly;['Jacket'];[2.8]
38;Male;New Hampshire;No;Bi-Weekly;['Sweater'];[4.9]
38;Male;New Hampshire;Yes;Weekly;['Hat'];[2.7]
38;Male;New Jersey;No;Bi-Weekly;['Gloves', 'Shorts'];[4.1, 4.5]
38;Male;New Mexico;Yes;Every 3 Months;['Sandals'];[2.8]
38;Male;North Dakota;Yes;Fortnightly;['Coat'];[3.4]
38;Male;Ohio;No;Monthly;['Scarf'];[3.9]
38;Male;Oklahoma;Yes;Bi-Weekly;['Belt'];[2.5]
38;Male;Oregon;No;Weekly;['Shirt'];[3.7]
38;Male;Tennessee;No;Monthly;['Shorts'];[4.8]
38;Male;Texas;No;Annually;['Shoes'];[3.9]
38;Male;Texas;No;Every 3 Months;['Belt'];[3.5]
38;Male;Utah;No;Quarterly;['Sneakers'];[4.8]
38;Male;Vermont;Yes;Weekly;['Jeans'];[4.6]
38;Male;Washington;No;Annually;['Belt'];[4.8]
38;Male;Washington;Yes;Fortnightly;['Boots'];[3.9]
38;Male;Wisconsin;No;Bi-Weekly;['Blouse'];[4.0]
38;Male;Wisconsin;Yes;Quarterly;['Belt'];[3.3]
38;Male;Wyoming;Yes;Annually;['Coat'];[4.3]
39;Female;Arizona;No;Quarterly;['Pants'];[4.6]
39;Female;Arkansas;No;Weekly;['Jewelry'];[2.7]
39;Female;Delaware;No;Every 3 Months;['Belt'];[3.3]
39;Female;Delaware;No;Monthly;['Hat'];[4.3]
39;Female;Florida;No;Monthly;['Sneakers'];[4.8]
39;Female;Idaho;No;Monthly;['Shoes'];[4.0]
39;Female;Illinois;No;Weekly;['Belt', 'Hoodie'];[2.8, 3.4]
39;Female;Louisiana;No;Fortnightly;['Dress', 'Sunglasses'];[5.0, 4.2]
39;Female;Maine;No;Fortnightly;['Gloves'];[3.2]
39;Female;Michigan;No;Annually;['T-shirt'];[2.5]
39;Female;Minnesota;No;Quarterly;['Hoodie'];[3.8]
39;Female;Montana;No;Annually;['Blouse'];[4.0]
39;Female;Montana;No;Bi-Weekly;['Gloves'];[2.8]
39;Female;Nevada;No;Fortnightly;['Sunglasses'];[4.8]
39;Female;New Mexico;No;Weekly;['Shoes'];[4.9]
39;Female;New York;No;Bi-Weekly;['Gloves'];[4.1]
39;Female;North Dakota;No;Monthly;['Jeans'];[3.7]
39;Female;Ohio;No;Every 3 Months;['Hoodie'];[3.7]
39;Female;South Dakota;No;Every 3 Months;['Scarf'];[4.0]
39;Female;Tennessee;No;Bi-Weekly;['Jeans'];[3.5]
39;Female;Texas;No;Weekly;['Jacket'];[2.9]
39;Female;Utah;No;Quarterly;['Hat'];[4.0]
39;Female;Virginia;No;Quarterly;['Sandals'];[2.5]
39;Female;Wisconsin;No;Annually;['Scarf'];[4.5]
39;Male;Alaska;Yes;Bi-Weekly;['Sweater'];[4.5]
39;Male;Arizona;Yes;Fortnightly;['Sneakers'];[3.7]
39;Male;California;No;Annually;['Backpack', 'Sandals'];[4.0, 4.0]
39;Male;California;No;Weekly;['Jacket', 'Sweater'];[4.6, 3.9]
39;Male;Connecticut;No;Fortnightly;['Coat'];[4.5]
39;Male;Illinois;No;Bi-Weekly;['Belt'];[4.3]
39;Male;Illinois;Yes;Every 3 Months;['Handbag'];[4.5]
39;Male;Indiana;No;Fortnightly;['Jewelry'];[3.8]
39;Male;Indiana;No;Weekly;['Hat', 'Jeans'];[3.5, 3.9]
39;Male;Iowa;No;Annually;['Belt'];[4.0]
39;Male;Iowa;Yes;Monthly;['Handbag'];[3.3]
39;Male;Kentucky;No;Weekly;['Sweater'];[4.2]
39;Male;Kentucky;Yes;Weekly;['Hat'];[4.6]
39;Male;Louisiana;Yes;Annually;['Hoodie'];[3.1]
39;Male;Massachusetts;No;Bi-Weekly;['Jewelry'];[4.7]
39;Male;Massachusetts;No;Weekly;['Backpack'];[3.9]
39;Male;Minnesota;Yes;Annually;['Backpack'];[2.9]
39;Male;Missouri;No;Fortnightly;['Shorts'];[4.6]
39;Male;Montana;No;Annually;['Sandals'];[4.9]
39;Male;Nevada;No;Quarterly;['Shorts'];[2.7]
39;Male;Nevada;Yes;Monthly;['Backpack'];[3.1]
39;Male;New Hampshire;No;Quarterly;['Jewelry'];[3.6]
39;Male;New Hampshire;Yes;Weekly;['Backpack'];[3.0]
39;Male;New York;Yes;Annually;['Sandals'];[4.6]
39;Male;North Carolina;No;Monthly;['Scarf'];[4.9]
39;Male;North Dakota;No;Annually;['Boots'];[3.6]
39;Male;Ohio;No;Annually;['Pants'];[4.9]
39;Male;Ohio;No;Fortnightly;['Gloves'];[4.7]
39;Male;Ohio;Yes;Every 3 Months;['Scarf'];[4.2]
39;Male;Oklahoma;No;Every 3 Months;['Pants'];[2.8]
39;Male;Oregon;No;Every 3 Months;['Pants'];[4.1]
39;Male;Oregon;Yes;Every 3 Months;['Jeans'];[4.4]
39;Male;South Carolina;Yes;Quarterly;['Blouse'];[3.3]
39;Male;South Dakota;No;Bi-Weekly;['Jewelry'];[3.4]
39;Male;South Dakota;No;Quarterly;['Pants'];[2.9]
39;Male;Tennessee;No;Monthly;['Socks'];[4.6]
39;Male;Utah;Yes;Fortnightly;['Boots'];[4.8]
39;Male;Virginia;No;Quarterly;['Backpack'];[4.9]
39;Male;Wyoming;No;Monthly;['Hat'];[4.1]
40;Female;Alabama;No;Fortnightly;['Sunglasses', 'Jacket'];[3.2, 2.8]
40;Female;Alabama;No;Weekly;['Jewelry'];[3.6]
40;Female;Arizona;No;Annually;['Dress'];[2.6]
40;Female;Colorado;No;Every 3 Months;['Hoodie'];[4.4]
40;Female;Colorado;No;Fortnightly;['Shirt'];[3.7]
40;Female;Delaware;No;Bi-Weekly;['Blouse'];[2.6]
40;Female;Florida;No;Every 3 Months;['Hat'];[3.3]
40;Female;Georgia;No;Fortnightly;['Socks'];[3.8]
40;Female;Illinois;No;Quarterly;['Shirt'];[4.4]
40;Female;Kansas;No;Bi-Weekly;['Backpack'];[4.6]
40;Female;Kansas;No;Quarterly;['Shirt'];[2.7]
40;Female;Montana;No;Annually;['Pants'];[3.3]
40;Female;Montana;No;Monthly;['Shoes'];[3.4]
40;Female;New Hampshire;No;Fortnightly;['Scarf'];[3.3]
40;Female;New York;No;Weekly;['Belt'];[3.0]
40;Female;South Carolina;No;Monthly;['Hoodie'];[4.9]
40;Female;Texas;No;Weekly;['Sunglasses'];[3.7]
40;Female;Utah;No;Bi-Weekly;['Handbag'];[3.0]
40;Female;Utah;No;Quarterly;['Shorts'];[3.2]
40;Female;Virginia;No;Weekly;['Hoodie'];[4.2]
40;Female;Washington;No;Every 3 Months;['Sneakers'];[4.2]
40;Female;West Virginia;No;Annually;['T-shirt'];[3.5]
40;Male;Alaska;No;Fortnightly;['Jacket'];[5.0]
40;Male;Arizona;No;Annually;['Skirt'];[4.6]
40;Male;Arizona;No;Bi-Weekly;['Backpack'];[3.8]
40;Male;California;Yes;Monthly;['Coat'];[3.2]
40;Male;California;Yes;Weekly;['Hat'];[4.2]
40;Male;Colorado;No;Fortnightly;['Handbag'];[3.7]
40;Male;Colorado;Yes;Quarterly;['Jacket'];[4.9]
40;Male;Connecticut;No;Fortnightly;['Sandals'];[2.9]
40;Male;Florida;No;Every 3 Months;['Pants'];[2.9]
40;Male;Florida;No;Weekly;['Sneakers'];[3.8]
40;Male;Idaho;No;Every 3 Months;['Belt'];[4.4]
40;Male;Illinois;No;Annually;['Socks'];[4.5]
40;Male;Illinois;No;Weekly;['Shorts'];[3.5]
40;Male;Illinois;Yes;Annually;['Sneakers'];[4.2]
40;Male;Iowa;No;Fortnightly;['Hat'];[4.4]
40;Male;Michigan;No;Quarterly;['Jacket'];[4.9]
40;Male;Michigan;Yes;Annually;['Sandals'];[2.5]
40;Male;Minnesota;No;Annually;['Sneakers'];[3.7]
40;Male;Minnesota;No;Every 3 Months;['Skirt'];[2.8]
40;Male;Mississippi;No;Monthly;['Pants'];[2.8]
40;Male;Mississippi;Yes;Quarterly;['Hat'];[4.7]
40;Male;Missouri;No;Annually;['Jeans'];[2.6]
40;Male;Montana;No;Every 3 Months;['Handbag'];[2.9]
40;Male;Montana;Yes;Fortnightly;['Coat'];[5.0]
40;Male;Nebraska;No;Every 3 Months;['Backpack'];[3.1]
40;Male;Nebraska;No;Weekly;['Dress'];[3.6]
40;Male;Nevada;No;Annually;['Coat'];[3.2]
40;Male;New Jersey;No;Annually;['Socks'];[3.9]
40;Male;New Jersey;Yes;Every 3 Months;['Shorts'];[3.5]
40;Male;New Mexico;No;Monthly;['Jacket'];[3.4]
40;Male;New Mexico;No;Quarterly;['Jacket'];[3.3]
40;Male;New York;No;Weekly;['Boots'];[3.0]
40;Male;North Carolina;No;Every 3 Months;['Shorts'];[2.5]
40;Male;North Carolina;Yes;Every 3 Months;['Dress'];[3.2]
40;Male;North Dakota;No;Weekly;['Dress'];[3.7]
40;Male;North Dakota;Yes;Quarterly;['Jeans'];[3.3]
40;Male;Oregon;Yes;Bi-Weekly;['Dress'];[3.4]
40;Male;Pennsylvania;Yes;Every 3 Months;['Shorts'];[3.8]
40;Male;South Carolina;No;Every 3 Months;['Sweater'];[4.0]
40;Male;South Carolina;Yes;Annually;['Jacket'];[3.0]
40;Male;South Dakota;No;Monthly;['Hat'];[4.0]
40;Male;South Dakota;No;Weekly;['Jacket'];[4.4]
40;Male;Tennessee;Yes;Weekly;['Pants'];[4.6]
40;Male;Texas;No;Monthly;['Shoes'];[4.6]
40;Male;Washington;No;Fortnightly;['Scarf'];[4.4]
40;Male;Washington;Yes;Fortnightly;['Backpack'];[4.8]
40;Male;West Virginia;No;Fortnightly;['Gloves'];[4.9]
40;Male;West Virginia;No;Monthly;['Pants'];[4.6]
40;Male;West Virginia;No;Weekly;['Skirt'];[3.6]
41;Female;Alabama;No;Quarterly;['Blouse'];[2.6]
41;Female;Alaska;No;Bi-Weekly;['Skirt'];[5.0]
41;Female;Arizona;No;Monthly;['Skirt'];[4.2]
41;Female;Arkansas;No;Monthly;['Hoodie'];[3.5]
41;Female;California;No;Fortnightly;['Jeans'];[3.4]
41;Female;Georgia;No;Monthly;['Hat'];[3.1]
41;Female;Idaho;No;Annually;['Gloves'];[3.8]
41;Female;Idaho;No;Every 3 Months;['Sweater'];[2.7]
41;Female;Indiana;No;Bi-Weekly;['Scarf'];[3.1]
41;Female;Iowa;No;Monthly;['Sandals'];[4.0]
41;Female;Maine;No;Bi-Weekly;['Socks'];[3.5]
41;Female;Maine;No;Monthly;['Pants'];[4.4]
41;Female;Maryland;No;Bi-Weekly;['Blouse'];[4.0]
41;Female;Minnesota;No;Annually;['Sandals'];[4.8]
41;Female;New Hampshire;No;Monthly;['Jacket'];[4.3]
41;Female;North Dakota;No;Every 3 Months;['Dress'];[3.8]
41;Female;North Dakota;No;Weekly;['Socks'];[3.9]
41;Female;South Dakota;No;Quarterly;['Belt'];[2.7]
41;Female;West Virginia;No;Fortnightly;['Handbag'];[3.8]
41;Male;Alabama;No;Fortnightly;['Socks'];[3.5]
41;Male;Arizona;No;Weekly;['T-shirt'];[4.9]
41;Male;Arkansas;No;Every 3 Months;['Jeans'];[2.9]
41;Male;Arkansas;No;Monthly;['Pants'];[4.5]
41;Male;California;No;Weekly;['Coat'];[4.7]
41;Male;Colorado;No;Weekly;['Coat', 'Shoes'];[4.3, 4.6]
41;Male;Connecticut;No;Quarterly;['Coat'];[4.1]
41;Male;Connecticut;Yes;Annually;['Belt'];[2.5]
41;Male;Connecticut;Yes;Monthly;['Dress'];[3.7]
41;Male;Delaware;No;Bi-Weekly;['Hoodie'];[4.6]
41;Male;Delaware;No;Monthly;['Pants'];[3.6]
41;Male;Delaware;Yes;Every 3 Months;['Backpack'];[3.3]
41;Male;Delaware;Yes;Weekly;['T-shirt'];[3.9]
41;Male;Hawaii;No;Quarterly;['Blouse'];[3.1]
41;Male;Iowa;Yes;Quarterly;['Jacket'];[4.4]
41;Male;Kansas;No;Monthly;['Sunglasses'];[2.7]
41;Male;Kansas;Yes;Annually;['Blouse'];[2.6]
41;Male;Kentucky;Yes;Every 3 Months;['Dress'];[3.5]
41;Male;Louisiana;No;Annually;['Socks'];[3.9]
41;Male;Maryland;No;Bi-Weekly;['Jeans'];[2.7]
41;Male;Massachusetts;Yes;Bi-Weekly;['Shirt'];[2.6]
41;Male;Minnesota;Yes;Every 3 Months;['Sunglasses'];[3.2]
41;Male;Minnesota;Yes;Quarterly;['Hoodie'];[3.8]
41;Male;Mississippi;No;Bi-Weekly;['Jewelry'];[2.6]
41;Male;Mississippi;No;Every 3 Months;['Jeans'];[4.1]
41;Male;Mississippi;No;Fortnightly;['Scarf', 'Handbag'];[2.7, 4.0]
41;Male;Mississippi;Yes;Annually;['Jewelry'];[4.3]
41;Male;Mississippi;Yes;Weekly;['Backpack'];[4.7]
41;Male;Missouri;No;Annually;['Gloves', 'Sunglasses'];[3.3, 2.6]
41;Male;Montana;No;Monthly;['Hat'];[4.8]
41;Male;Nebraska;Yes;Weekly;['Belt', 'Pants'];[3.8, 3.0]
41;Male;Nevada;No;Fortnightly;['Hoodie'];[3.7]
41;Male;New Jersey;No;Annually;['Scarf'];[2.9]
41;Male;New Jersey;No;Weekly;['Belt'];[2.9]
41;Male;New Mexico;Yes;Annually;['Pants', 'Scarf'];[4.9, 2.6]
41;Male;North Carolina;No;Annually;['Jacket'];[4.2]
41;Male;Ohio;No;Fortnightly;['Pants'];[4.8]
41;Male;Ohio;No;Weekly;['Blouse'];[4.2]
41;Male;Ohio;Yes;Every 3 Months;['Dress'];[4.4]
41;Male;Oklahoma;No;Every 3 Months;['Shoes'];[3.1]
41;Male;Oklahoma;No;Monthly;['Jacket', 'Socks'];[3.1, 3.4]
41;Male;Oklahoma;No;Weekly;['Scarf'];[3.8]
41;Male;Oklahoma;Yes;Quarterly;['Dress'];[3.6]
41;Male;Pennsylvania;No;Fortnightly;['Scarf'];[2.5]
41;Male;Pennsylvania;No;Monthly;['Pants'];[3.8]
41;Male;Pennsylvania;No;Quarterly;['Sweater'];[4.8]
41;Male;Pennsylvania;No;Weekly;['Sweater'];[3.8]
41;Male;South Carolina;No;Fortnightly;['Jeans'];[4.4]
41;Male;South Carolina;Yes;Annually;['Jeans'];[3.8]
41;Male;South Carolina;Yes;Bi-Weekly;['Pants'];[4.2]
41;Male;Tennessee;No;Annually;['Skirt'];[4.2]
41;Male;Tennessee;Yes;Monthly;['Belt'];[3.0]
41;Male;Utah;No;Annually;['Jacket'];[4.2]
41;Male;Vermont;No;Bi-Weekly;['Pants'];[4.0]
41;Male;Vermont;Yes;Annually;['Shoes'];[3.5]
41;Male;Vermont;Yes;Quarterly;['Sneakers'];[4.7]
41;Male;Virginia;No;Every 3 Months;['Jacket'];[2.7]
41;Male;Virginia;No;Monthly;['Scarf'];[3.2]
41;Male;Virginia;No;Weekly;['Sunglasses'];[3.2]
41;Male;Wisconsin;Yes;Every 3 Months;['Handbag'];[2.8]
41;Male;Wyoming;Yes;Annually;['Shorts'];[4.2]
42;Female;Arizona;No;Monthly;['Hoodie'];[3.1]
42;Female;Delaware;No;Quarterly;['Jacket'];[3.2]
42;Female;Florida;No;Annually;['Hat'];[4.9]
42;Female;Florida;No;Bi-Weekly;['Socks'];[4.6]
42;Female;Idaho;No;Annually;['Belt'];[3.5]
42;Female;Idaho;No;Every 3 Months;['Jeans'];[4.6]
42;Female;Indiana;No;Every 3 Months;['T-shirt'];[2.7]
42;Female;Louisiana;No;Weekly;['Sandals'];[4.0]
42;Female;Maryland;No;Weekly;['Skirt'];[2.8]
42;Female;Massachusetts;No;Monthly;['Shirt'];[3.9]
42;Female;Michigan;No;Bi-Weekly;['Shirt'];[2.9]
42;Female;Minnesota;No;Monthly;['Hat'];[4.1]
42;Female;Mississippi;No;Weekly;['Blouse'];[3.4]
42;Female;New Hampshire;No;Monthly;['Boots'];[4.9]
42;Female;New Mexico;No;Fortnightly;['Socks'];[3.1]
42;Female;Texas;No;Every 3 Months;['Hat'];[3.1]
42;Female;Texas;No;Monthly;['Hoodie'];[4.6]
42;Female;Utah;No;Weekly;['Hat'];[4.2]
42;Female;Vermont;No;Annually;['Boots'];[2.6]
42;Female;Vermont;No;Monthly;['Blouse'];[3.5]
42;Female;Virginia;No;Bi-Weekly;['Pants'];[2.6]
42;Female;Virginia;No;Fortnightly;['T-shirt'];[4.4]
42;Female;Wisconsin;No;Bi-Weekly;['Sandals'];[3.2]
42;Female;Wisconsin;No;Fortnightly;['Hoodie'];[3.3]
42;Female;Wyoming;No;Bi-Weekly;['Shirt'];[4.6]
42;Male;Alabama;No;Every 3 Months;['Jewelry'];[3.8]
42;Male;Alabama;No;Weekly;['Dress'];[4.3]
42;Male;Alabama;Yes;Weekly;['Shirt'];[4.2]
42;Male;Alaska;No;Annually;['Belt'];[4.6]
42;Male;Alaska;No;Bi-Weekly;['Hat'];[4.8]
42;Male;Alaska;Yes;Weekly;['T-shirt'];[2.6]
42;Male;Arizona;No;Bi-Weekly;['Hoodie'];[2.5]
42;Male;Arizona;Yes;Annually;['Socks'];[4.0]
42;Male;Arizona;Yes;Bi-Weekly;['Sandals'];[2.6]
42;Male;Arkansas;No;Fortnightly;['Gloves'];[3.9]
42;Male;Colorado;No;Annually;['Backpack'];[2.9]
42;Male;Connecticut;No;Bi-Weekly;['Backpack'];[4.7]
42;Male;Delaware;No;Fortnightly;['Shirt'];[3.0]
42;Male;Delaware;No;Weekly;['Shoes'];[3.3]
42;Male;Idaho;Yes;Fortnightly;['Socks'];[3.1]
42;Male;Iowa;No;Bi-Weekly;['Sandals'];[4.8]
42;Male;Iowa;No;Quarterly;['Sweater'];[4.9]
42;Male;Iowa;Yes;Annually;['Boots'];[4.9]
42;Male;Kentucky;No;Weekly;['Scarf'];[3.0]
42;Male;Kentucky;Yes;Fortnightly;['Sweater'];[2.6]
42;Male;Kentucky;Yes;Monthly;['Handbag'];[2.8]
42;Male;Maine;No;Annually;['Sneakers'];[4.1]
42;Male;Maine;No;Weekly;['Shirt'];[5.0]
42;Male;Maryland;No;Every 3 Months;['Hoodie'];[5.0]
42;Male;Maryland;Yes;Weekly;['Coat'];[4.0]
42;Male;Michigan;No;Bi-Weekly;['Backpack'];[4.3]
42;Male;Michigan;No;Quarterly;['Shirt'];[4.6]
42;Male;Minnesota;No;Weekly;['Sandals'];[2.6]
42;Male;Mississippi;No;Fortnightly;['Jacket'];[4.2]
42;Male;Mississippi;No;Monthly;['Jewelry'];[4.7]
42;Male;Missouri;No;Annually;['Boots'];[3.4]
42;Male;Missouri;Yes;Annually;['Shoes'];[3.9]
42;Male;Nevada;Yes;Monthly;['Shirt'];[2.7]
42;Male;Nevada;Yes;Quarterly;['Hat'];[3.5]
42;Male;New Hampshire;Yes;Quarterly;['Blouse'];[3.8]
42;Male;New Mexico;No;Bi-Weekly;['Blouse'];[2.7]
42;Male;New Mexico;No;Every 3 Months;['Hat'];[4.4]
42;Male;New York;No;Bi-Weekly;['Dress'];[4.8]
42;Male;New York;No;Weekly;['Dress'];[3.4]
42;Male;North Dakota;Yes;Weekly;['Sweater'];[3.7]
42;Male;Ohio;No;Bi-Weekly;['Jewelry'];[4.2]
42;Male;Ohio;No;Monthly;['Handbag'];[3.3]
42;Male;Ohio;No;Weekly;['Sneakers'];[2.7]
42;Male;Oklahoma;No;Annually;['Shoes'];[2.6]
42;Male;Oregon;Yes;Monthly;['Sandals'];[4.1]
42;Male;Pennsylvania;Yes;Quarterly;['Jeans'];[3.9]
42;Male;Texas;No;Monthly;['Backpack'];[3.8]
42;Male;Utah;No;Quarterly;['Sandals'];[4.5]
42;Male;Vermont;Yes;Every 3 Months;['Dress'];[3.7]
42;Male;Virginia;No;Every 3 Months;['Handbag'];[4.4]
42;Male;Washington;Yes;Fortnightly;['Sandals'];[4.1]
42;Male;Wisconsin;No;Annually;['Belt'];[3.6]
42;Male;Wisconsin;No;Quarterly;['T-shirt'];[2.7]
42;Male;Wyoming;No;Every 3 Months;['Sandals'];[2.6]
42;Male;Wyoming;No;Weekly;['Gloves'];[4.3]
43;Female;Alabama;No;Weekly;['Pants'];[2.6]
43;Female;Arkansas;No;Monthly;['Jeans'];[3.3]
43;Female;Connecticut;No;Monthly;['Jeans'];[4.9]
43;Female;Florida;No;Bi-Weekly;['Hoodie'];[3.0]
43;Female;Georgia;No;Fortnightly;['Pants'];[5.0]
43;Female;Idaho;No;Quarterly;['Gloves'];[4.5]
43;Female;Iowa;No;Fortnightly;['Gloves'];[2.8]
43;Female;Kansas;No;Monthly;['Hat'];[3.2]
43;Female;Kentucky;No;Fortnightly;['Backpack'];[3.6]
43;Female;Maine;No;Every 3 Months;['Blouse'];[4.9]
43;Female;Maryland;No;Bi-Weekly;['Sneakers'];[4.6]
43;Female;Maryland;No;Weekly;['Skirt', 'Sneakers'];[3.5, 2.6]
43;Female;Massachusetts;No;Fortnightly;['Scarf'];[2.6]
43;Female;Michigan;No;Annually;['Boots'];[4.8]
43;Female;Montana;No;Fortnightly;['Jacket'];[2.5]
43;Female;Nebraska;No;Monthly;['Pants'];[3.3]
43;Female;New Hampshire;No;Fortnightly;['Shirt'];[4.2]
43;Female;New Hampshire;No;Monthly;['Sunglasses'];[3.9]
43;Female;North Carolina;No;Bi-Weekly;['Sandals'];[3.1]
43;Female;Tennessee;No;Every 3 Months;['Skirt'];[3.9]
43;Female;Tennessee;No;Quarterly;['Hoodie'];[4.1]
