Customer ID;Age;Gender;Location;Subscription Status;Frequency of Purchases;Item Purchased;Category;Purchase Amount (USD);Size;Color;Season;Review Rating;Shipping Type;Discount Applied;Promo Code Used;Previous Purchases;Payment Method
624;19;Male;Nevada;Yes;Bi-Weekly;Shoes;Footwear;70;M;White;Fall;4.7;Standard;Yes;Yes;48;PayPal
625;55;Male;South Carolina;Yes;Annually;Pants;Clothing;87;XL;Pink;Fall;3.4;Express;Yes;Yes;21;PayPal
626;49;Male;Delaware;Yes;Weekly;Jewelry;Accessories;79;M;Red;Fall;4;Next Day Air;Yes;Yes;1;Venmo
627;31;Male;New Hampshire;Yes;Annually;Sunglasses;Accessories;79;M;Indigo;Spring;3.9;Standard;Yes;Yes;10;Venmo
628;42;Male;Oregon;Yes;Monthly;Sandals;Footwear;44;L;Black;Winter;4.1;Express;Yes;Yes;24;PayPal
629;69;Male;Massachusetts;Yes;Monthly;Sweater;Clothing;85;M;White;Fall;3.7;2-Day Shipping;Yes;Yes;29;Credit Card
630;26;Male;Vermont;Yes;Annually;Shoes;Footwear;90;L;Beige;Spring;4.7;Standard;Yes;Yes;11;Debit Card
631;41;Male;Mississippi;Yes;Annually;Jewelry;Accessories;94;S;Silver;Fall;4.3;2-Day Shipping;Yes;Yes;33;Debit Card
632;55;Male;Washington;Yes;Fortnightly;Boots;Footwear;68;S;Violet;Summer;4.1;Store Pickup;Yes;Yes;27;Cash
633;35;Male;Wyoming;Yes;Fortnightly;Backpack;Accessories;51;M;Red;Winter;3.9;Next Day Air;Yes;Yes;19;Venmo
634;66;Male;Minnesota;Yes;Quarterly;Sandals;Footwear;33;M;Orange;Spring;2.9;Express;Yes;Yes;50;Debit Card
635;36;Male;Ohio;Yes;Weekly;Sneakers;Footwear;60;M;Teal;Summer;3.9;Standard;Yes;Yes;46;PayPal
636;27;Male;South Carolina;Yes;Quarterly;Hoodie;Clothing;59;M;Brown;Fall;4.3;2-Day Shipping;Yes;Yes;28;Cash
637;41;Male;Wisconsin;Yes;Every 3 Months;Handbag;Accessories;30;M;Indigo;Summer;2.8;Store Pickup;Yes;Yes;14;Bank Transfer
638;21;Male;Tennessee;Yes;Fortnightly;Sweater;Clothing;20;M;Cyan;Winter;3.4;2-Day Shipping;Yes;Yes;46;Cash
639;53;Male;Maryland;Yes;Monthly;Sandals;Footwear;20;S;Blue;Summer;2.7;Express;Yes;Yes;41;PayPal
640;54;Male;Mississippi;Yes;Annually;Dress;Clothing;24;L;Olive;Spring;4;2-Day Shipping;Yes;Yes;50;Credit Card
641;53;Male;Minnesota;Yes;Fortnightly;Skirt;Clothing;88;M;Gray;Summer;4.4;Store Pickup;Yes;Yes;28;Debit Card
642;47;Male;Alaska;Yes;Every 3 Months;Blouse;Clothing;78;M;Red;Winter;3.9;2-Day Shipping;Yes;Yes;23;Credit Card
643;64;Male;Arkansas;Yes;Bi-Weekly;Skirt;Clothing;25;L;Red;Spring;2.8;2-Day Shipping;Yes;Yes;14;Debit Card
644;18;Male;Oregon;Yes;Every 3 Months;Sweater;Clothing;57;XL;Green;Winter;3.2;Next Day Air;Yes;Yes;10;Bank Transfer
645;68;Male;Louisiana;Yes;Weekly;Backpack;Accessories;93;S;Blue;Summer;4.3;Next Day Air;Yes;Yes;37;Cash
646;62;Male;Oklahoma;Yes;Bi-Weekly;Hoodie;Clothing;42;S;Purple;Summer;4.2;Express;Yes;Yes;15;Venmo
647;51;Male;Indiana;Yes;Bi-Weekly;Boots;Footwear;54;XL;Pink;Spring;4.9;Standard;Yes;Yes;19;Venmo
648;54;Male;Mississippi;Yes;Fortnightly;Blouse;Clothing;70;XL;Charcoal;Summer;3.7;Express;Yes;Yes;23;Credit Card
649;22;Male;Michigan;Yes;Weekly;Hoodie;Clothing;31;M;Brown;Winter;4.1;Store Pickup;Yes;Yes;35;Credit Card
650;53;Male;Delaware;Yes;Every 3 Months;Pants;Clothing;93;L;Orange;Spring;4.2;Store Pickup;Yes;Yes;33;PayPal
651;34;Male;Florida;Yes;Annually;Gloves;Accessories;40;M;Magenta;Spring;3.9;Next Day Air;Yes;Yes;12;Bank Transfer
652;32;Male;Arkansas;Yes;Fortnightly;Hat;Accessories;32;L;Yellow;Summer;2.9;Next Day Air;Yes;Yes;41;Venmo
653;64;Male;Minnesota;Yes;Weekly;Sunglasses;Accessories;27;M;Beige;Winter;3.1;Free Shipping;Yes;Yes;27;Venmo
654;20;Male;North Dakota;Yes;Fortnightly;Scarf;Accessories;68;M;Olive;Winter;3.6;2-Day Shipping;Yes;Yes;45;Cash
655;24;Male;California;Yes;Annually;Handbag;Accessories;59;L;Gray;Summer;4.4;2-Day Shipping;Yes;Yes;23;Venmo
656;20;Male;Mississippi;Yes;Monthly;Handbag;Accessories;36;S;Purple;Fall;3.1;Free Shipping;Yes;Yes;19;Venmo
657;42;Male;Pennsylvania;Yes;Quarterly;Jeans;Clothing;23;M;Beige;Summer;3.9;Standard;Yes;Yes;6;PayPal
658;48;Male;Arizona;Yes;Quarterly;Jacket;Outerwear;80;M;White;Winter;4.3;Free Shipping;Yes;Yes;6;PayPal
659;62;Male;Louisiana;Yes;Weekly;Backpack;Accessories;37;S;White;Fall;4.9;Store Pickup;Yes;Yes;20;Venmo
660;62;Male;Virginia;Yes;Weekly;Shorts;Clothing;52;S;Gold;Spring;3.6;2-Day Shipping;Yes;Yes;8;Cash
661;50;Male;Montana;Yes;Quarterly;Coat;Outerwear;79;M;Olive;Fall;5;2-Day Shipping;Yes;Yes;39;Credit Card
662;57;Male;Iowa;Yes;Quarterly;Shirt;Clothing;68;XL;Green;Fall;4.1;Store Pickup;Yes;Yes;39;Credit Card
663;24;Male;Illinois;Yes;Bi-Weekly;Gloves;Accessories;98;L;Magenta;Fall;2.8;Express;Yes;Yes;39;Venmo
664;59;Male;Alaska;Yes;Monthly;Dress;Clothing;83;M;Charcoal;Fall;4.7;Express;Yes;Yes;23;Credit Card
665;63;Male;Colorado;Yes;Bi-Weekly;Pants;Clothing;83;M;Indigo;Winter;4.4;Express;Yes;Yes;41;PayPal
666;41;Male;New Mexico;Yes;Annually;Pants;Clothing;55;M;Peach;Spring;4.9;2-Day Shipping;Yes;Yes;50;Credit Card
667;35;Male;Colorado;Yes;Quarterly;Hoodie;Clothing;26;L;Turquoise;Winter;3.1;Free Shipping;Yes;Yes;30;Debit Card
668;34;Male;Arizona;Yes;Quarterly;Sunglasses;Accessories;76;S;Blue;Winter;2.6;Standard;Yes;Yes;32;Bank Transfer
669;49;Male;Hawaii;Yes;Monthly;T-shirt;Clothing;85;S;Turquoise;Fall;2.9;Express;Yes;Yes;35;Bank Transfer
670;43;Male;Illinois;Yes;Bi-Weekly;Jacket;Outerwear;89;M;Gray;Spring;3.3;Free Shipping;Yes;Yes;45;Venmo
671;63;Male;Louisiana;Yes;Bi-Weekly;Sweater;Clothing;41;XL;Purple;Spring;4.8;Next Day Air;Yes;Yes;37;Cash
672;38;Male;Iowa;Yes;Weekly;Jacket;Outerwear;30;L;Black;Winter;4.7;Express;Yes;Yes;45;Cash
673;59;Male;Washington;Yes;Quarterly;Socks;Clothing;53;M;Peach;Winter;3.3;2-Day Shipping;Yes;Yes;29;Cash
674;35;Male;Oklahoma;Yes;Bi-Weekly;Shirt;Clothing;66;M;Indigo;Spring;4.2;Free Shipping;Yes;Yes;27;Venmo
675;48;Male;Washington;Yes;Annually;Jewelry;Accessories;33;XL;Beige;Winter;4.7;Store Pickup;Yes;Yes;36;Bank Transfer
676;64;Male;Arkansas;Yes;Annually;Sunglasses;Accessories;86;M;Yellow;Spring;2.6;2-Day Shipping;Yes;Yes;9;Cash
677;28;Male;Connecticut;Yes;Bi-Weekly;Pants;Clothing;60;M;Peach;Winter;2.9;2-Day Shipping;Yes;Yes;38;Venmo
678;60;Male;Washington;Yes;Annually;Socks;Clothing;62;S;Turquoise;Summer;2.7;Express;Yes;Yes;41;PayPal
679;27;Male;Maine;Yes;Every 3 Months;Blouse;Clothing;74;M;Teal;Fall;3.3;Store Pickup;Yes;Yes;25;Debit Card
680;56;Male;Michigan;Yes;Fortnightly;Sandals;Footwear;95;M;Turquoise;Fall;3.4;Express;Yes;Yes;37;Venmo
681;58;Male;Tennessee;Yes;Annually;Sneakers;Footwear;25;M;Magenta;Spring;4.2;Express;Yes;Yes;3;PayPal
682;30;Male;Louisiana;Yes;Every 3 Months;Shirt;Clothing;59;XL;Purple;Winter;3.8;2-Day Shipping;Yes;Yes;24;Credit Card
683;23;Male;Missouri;Yes;Bi-Weekly;Jacket;Outerwear;29;M;Brown;Summer;4;Standard;Yes;Yes;49;Credit Card
684;33;Male;Michigan;Yes;Monthly;Sandals;Footwear;36;S;Violet;Winter;2.7;Free Shipping;Yes;Yes;3;Bank Transfer
685;63;Male;Alabama;Yes;Monthly;Hat;Accessories;82;M;Yellow;Summer;4.7;Express;Yes;Yes;42;Debit Card
686;70;Male;Massachusetts;Yes;Fortnightly;Blouse;Clothing;71;XL;Magenta;Winter;3.5;Standard;Yes;Yes;32;Cash
687;70;Male;Indiana;Yes;Fortnightly;Sweater;Clothing;35;L;Beige;Fall;3;2-Day Shipping;Yes;Yes;33;Venmo
688;19;Male;West Virginia;Yes;Quarterly;Gloves;Accessories;38;XL;Turquoise;Winter;3.3;Free Shipping;Yes;Yes;46;Bank Transfer
689;25;Male;Michigan;Yes;Monthly;Scarf;Accessories;59;S;Peach;Summer;4.7;Store Pickup;Yes;Yes;44;Venmo
690;19;Male;Pennsylvania;Yes;Every 3 Months;Hoodie;Clothing;91;M;Orange;Summer;4.7;Express;Yes;Yes;35;Credit Card
691;25;Male;Alaska;Yes;Weekly;Shorts;Clothing;68;XL;Red;Spring;4.8;Standard;Yes;Yes;45;Bank Transfer
692;60;Male;Massachusetts;Yes;Bi-Weekly;Backpack;Accessories;21;L;Silver;Summer;2.9;Standard;Yes;Yes;37;PayPal
693;35;Male;North Dakota;Yes;Every 3 Months;Sunglasses;Accessories;95;M;Cyan;Spring;4;2-Day Shipping;Yes;Yes;40;Debit Card
694;46;Male;Vermont;Yes;Every 3 Months;Shorts;Clothing;52;L;Turquoise;Spring;3.1;Free Shipping;Yes;Yes;30;Cash
695;41;Male;Kentucky;Yes;Every 3 Months;Dress;Clothing;21;S;Charcoal;Fall;3.5;2-Day Shipping;Yes;Yes;38;Venmo
696;30;Male;Nevada;Yes;Every 3 Months;Shorts;Clothing;67;XL;Peach;Summer;3.7;Next Day Air;Yes;Yes;15;Debit Card
697;44;Male;Utah;Yes;Monthly;Belt;Accessories;42;L;Green;Fall;2.8;Standard;Yes;Yes;49;Cash
698;61;Male;North Dakota;Yes;Quarterly;Scarf;Accessories;63;XL;Brown;Summer;4.6;Free Shipping;Yes;Yes;40;Debit Card
699;55;Male;Iowa;Yes;Weekly;Boots;Footwear;41;M;Yellow;Winter;3.8;Standard;Yes;Yes;40;Debit Card
700;50;Male;Connecticut;Yes;Weekly;Handbag;Accessories;46;M;Charcoal;Fall;2.6;2-Day Shipping;Yes;Yes;5;PayPal
701;57;Male;Wisconsin;Yes;Monthly;Pants;Clothing;79;L;Olive;Winter;4.1;Standard;Yes;Yes;5;PayPal
702;51;Male;Idaho;Yes;Every 3 Months;Boots;Footwear;90;L;Red;Fall;3.3;Next Day Air;Yes;Yes;5;Debit Card
703;18;Male;Montana;Yes;Weekly;Shirt;Clothing;71;M;White;Winter;3.4;Store Pickup;Yes;Yes;1;Cash
704;63;Male;Connecticut;Yes;Weekly;Dress;Clothing;87;L;Pink;Summer;3;Standard;Yes;Yes;21;Venmo
705;34;Male;Idaho;Yes;Annually;Hoodie;Clothing;66;S;Black;Spring;3.2;Express;Yes;Yes;18;PayPal
706;25;Male;Arkansas;Yes;Quarterly;Pants;Clothing;90;XL;Indigo;Summer;4.5;Free Shipping;Yes;Yes;49;Cash
707;46;Male;Iowa;Yes;Weekly;Jeans;Clothing;47;L;Turquoise;Summer;4.8;Express;Yes;Yes;27;Debit Card
708;59;Male;Louisiana;Yes;Annually;Shirt;Clothing;38;L;Purple;Spring;3.7;Next Day Air;Yes;Yes;21;Venmo
709;37;Male;Kentucky;Yes;Fortnightly;Backpack;Accessories;50;L;Beige;Summer;3.4;Store Pickup;Yes;Yes;19;Cash
710;49;Male;Massachusetts;Yes;Monthly;Jacket;Outerwear;79;L;Charcoal;Summer;4.6;Standard;Yes;Yes;23;Debit Card
711;22;Male;Virginia;Yes;Fortnightly;Scarf;Accessories;91;L;Turquoise;Spring;4.1;Standard;Yes;Yes;26;PayPal
712;64;Male;New Hampshire;Yes;Bi-Weekly;Boots;Footwear;60;M;Maroon;Spring;3.5;2-Day Shipping;Yes;Yes;13;Bank Transfer
713;42;Male;New Hampshire;Yes;Quarterly;Blouse;Clothing;81;XL;Black;Summer;3.8;Next Day Air;Yes;Yes;36;Bank Transfer
714;37;Male;Oregon;Yes;Bi-Weekly;Hoodie;Clothing;90;M;Lavender;Summer;2.6;Express;Yes;Yes;39;Bank Transfer
715;26;Male;South Dakota;Yes;Fortnightly;Jacket;Outerwear;70;M;Magenta;Fall;4.4;Store Pickup;Yes;Yes;40;Debit Card
716;33;Male;Delaware;Yes;Quarterly;Jeans;Clothing;63;L;Green;Spring;2.6;Express;Yes;Yes;37;Debit Card
717;30;Male;Missouri;Yes;Bi-Weekly;Jewelry;Accessories;29;M;Olive;Spring;3.6;Express;Yes;Yes;9;Venmo
718;21;Male;Alaska;Yes;Every 3 Months;Socks;Clothing;90;L;Green;Spring;4.2;Express;Yes;Yes;7;Venmo
719;22;Male;Florida;Yes;Annually;Shirt;Clothing;22;M;Peach;Summer;4.6;Standard;Yes;Yes;25;Bank Transfer
720;63;Male;Mississippi;Yes;Bi-Weekly;Shorts;Clothing;22;L;Turquoise;Summer;3.3;Next Day Air;Yes;Yes;42;Venmo
721;33;Male;New Mexico;Yes;Weekly;Jewelry;Accessories;62;L;Orange;Fall;3.4;Free Shipping;Yes;Yes;19;Debit Card
722;43;Male;California;Yes;Every 3 Months;Blouse;Clothing;57;L;Silver;Summer;4.4;Next Day Air;Yes;Yes;41;Debit Card
723;27;Male;Wyoming;Yes;Bi-Weekly;Sweater;Clothing;32;S;Blue;Summer;4.3;Store Pickup;Yes;Yes;50;Cash
724;35;Male;Missouri;Yes;Monthly;Jewelry;Accessories;53;L;Cyan;Fall;3.5;Express;Yes;Yes;43;PayPal
725;37;Male;New Hampshire;Yes;Every 3 Months;T-shirt;Clothing;79;XL;Green;Fall;4.7;Store Pickup;Yes;Yes;36;Venmo
726;61;Male;Texas;Yes;Fortnightly;Hat;Accessories;61;L;Silver;Winter;3.1;Standard;Yes;Yes;33;Debit Card
727;32;Male;North Dakota;Yes;Every 3 Months;Shorts;Clothing;78;L;Yellow;Summer;3.6;Next Day Air;Yes;Yes;20;Bank Transfer
728;62;Male;Arkansas;Yes;Every 3 Months;Sweater;Clothing;97;S;Gray;Winter;4.8;Next Day Air;Yes;Yes;37;Venmo
729;29;Male;Nebraska;Yes;Every 3 Months;Jeans;Clothing;78;M;Pink;Winter;3.7;Next Day Air;Yes;Yes;12;PayPal
730;41;Male;Minnesota;Yes;Every 3 Months;Sunglasses;Accessories;56;L;Beige;Summer;3.2;Express;Yes;Yes;46;PayPal
731;48;Male;Massachusetts;Yes;Fortnightly;Boots;Footwear;25;M;Indigo;Summer;3.9;Standard;Yes;Yes;28;Venmo
732;43;Male;Arkansas;Yes;Fortnightly;Coat;Outerwear;28;M;Red;Spring;3.5;Free Shipping;Yes;Yes;30;PayPal
733;34;Male;New Hampshire;Yes;Bi-Weekly;Shirt;Clothing;57;L;Blue;Spring;2.8;Express;Yes;Yes;28;Cash
734;45;Male;Rhode Island;Yes;Bi-Weekly;Dress;Clothing;36;L;Cyan;Fall;2.7;2-Day Shipping;Yes;Yes;20;Debit Card
735;65;Male;New Jersey;Yes;Every 3 Months;Shirt;Clothing;69;S;Violet;Winter;3.1;Express;Yes;Yes;39;Bank Transfer
736;61;Male;Montana;Yes;Bi-Weekly;Sunglasses;Accessories;48;M;Orange;Fall;3.6;2-Day Shipping;Yes;Yes;48;Cash
737;18;Male;Colorado;Yes;Every 3 Months;Dress;Clothing;58;L;Maroon;Spring;2.9;2-Day Shipping;Yes;Yes;32;Credit Card
738;47;Male;Nebraska;Yes;Annually;Sunglasses;Accessories;24;M;Teal;Spring;3.6;Store Pickup;Yes;Yes;28;PayPal
739;56;Male;Minnesota;Yes;Quarterly;Sunglasses;Accessories;31;L;Orange;Winter;3.5;2-Day Shipping;Yes;Yes;27;Venmo
740;64;Male;Minnesota;Yes;Bi-Weekly;Shorts;Clothing;29;S;Purple;Summer;3.5;Free Shipping;Yes;Yes;26;Venmo
741;26;Male;South Dakota;Yes;Fortnightly;Jeans;Clothing;69;M;Orange;Summer;2.8;Next Day Air;Yes;Yes;22;Credit Card
742;22;Male;West Virginia;Yes;Every 3 Months;T-shirt;Clothing;79;XL;Yellow;Summer;4.7;Free Shipping;Yes;Yes;23;Bank Transfer
743;64;Male;Nevada;Yes;Quarterly;Pants;Clothing;39;M;Charcoal;Summer;3.1;Express;Yes;Yes;21;Debit Card
744;21;Male;North Carolina;Yes;Weekly;Sunglasses;Accessories;84;L;Gray;Fall;4.9;Free Shipping;Yes;Yes;36;Cash
745;67;Male;Illinois;Yes;Bi-Weekly;Boots;Footwear;66;S;Charcoal;Spring;4.1;Next Day Air;Yes;Yes;42;Debit Card
746;46;Male;Michigan;Yes;Monthly;T-shirt;Clothing;92;L;Orange;Fall;4.7;Standard;Yes;Yes;4;Venmo
747;40;Male;Michigan;Yes;Annually;Sandals;Footwear;45;M;Red;Winter;2.5;Free Shipping;Yes;Yes;47;Credit Card
748;51;Male;Oklahoma;Yes;Weekly;Shorts;Clothing;74;L;Gold;Spring;4.4;Next Day Air;Yes;Yes;13;Bank Transfer
749;35;Male;South Dakota;Yes;Quarterly;Hat;Accessories;39;L;Brown;Fall;3.9;Free Shipping;Yes;Yes;8;Bank Transfer
750;56;Male;Oklahoma;Yes;Quarterly;Scarf;Accessories;71;M;Olive;Winter;3.7;Standard;Yes;Yes;11;Debit Card
751;25;Male;Maryland;Yes;Annually;T-shirt;Clothing;95;L;Violet;Fall;3.4;Free Shipping;Yes;Yes;5;Venmo
752;65;Male;Ohio;Yes;Monthly;Gloves;Accessories;72;L;Indigo;Fall;4.8;Free Shipping;Yes;Yes;1;Credit Card
753;39;Male;Ohio;Yes;Every 3 Months;Scarf;Accessories;85;L;Yellow;Fall;4.2;2-Day Shipping;Yes;Yes;17;PayPal
754;47;Male;Massachusetts;Yes;Quarterly;Boots;Footwear;54;M;Teal;Fall;3.4;Store Pickup;Yes;Yes;27;Venmo
755;36;Male;North Carolina;Yes;Quarterly;Gloves;Accessories;41;L;Pink;Spring;2.9;Store Pickup;Yes;Yes;3;Debit Card
756;66;Male;Florida;Yes;Weekly;Coat;Outerwear;24;M;Violet;Spring;3.3;Free Shipping;Yes;Yes;22;PayPal
757;62;Male;Montana;Yes;Fortnightly;Belt;Accessories;99;S;Orange;Summer;4.8;Standard;Yes;Yes;24;Cash
758;41;Male;Minnesota;Yes;Quarterly;Hoodie;Clothing;32;M;Red;Fall;3.8;Store Pickup;Yes;Yes;18;Debit Card
759;66;Male;Massachusetts;Yes;Every 3 Months;Shoes;Footwear;71;L;Peach;Summer;4.6;2-Day Shipping;Yes;Yes;39;Bank Transfer
760;51;Male;Rhode Island;Yes;Fortnightly;Dress;Clothing;49;XL;Green;Winter;2.6;Next Day Air;Yes;Yes;25;Credit Card
761;33;Male;Minnesota;Yes;Annually;Gloves;Accessories;50;XL;Violet;Fall;3.4;Free Shipping;Yes;Yes;6;Cash
762;57;Male;Nevada;Yes;Weekly;Jewelry;Accessories;91;L;Yellow;Fall;4.2;Express;Yes;Yes;26;Bank Transfer
763;45;Male;New Mexico;Yes;Fortnightly;Belt;Accessories;46;M;Pink;Fall;3.9;Standard;Yes;Yes;43;Debit Card
764;61;Male;North Carolina;Yes;Monthly;Sweater;Clothing;50;M;Brown;Spring;2.9;2-Day Shipping;Yes;Yes;6;Credit Card
765;55;Male;Virginia;Yes;Quarterly;Skirt;Clothing;39;XL;Silver;Fall;4.2;Free Shipping;Yes;Yes;6;Debit Card
766;54;Male;Alaska;Yes;Quarterly;Sneakers;Footwear;99;M;Pink;Summer;3;Store Pickup;Yes;Yes;13;Cash
767;57;Male;Nevada;Yes;Monthly;Gloves;Accessories;48;M;Cyan;Winter;3.6;Next Day Air;Yes;Yes;13;PayPal
768;27;Male;Pennsylvania;Yes;Annually;Coat;Outerwear;77;M;Brown;Fall;2.5;Next Day Air;Yes;Yes;11;Cash
769;64;Male;Illinois;Yes;Weekly;Backpack;Accessories;95;XL;Red;Spring;2.6;Express;Yes;Yes;45;Venmo
770;52;Male;Delaware;Yes;Monthly;Socks;Clothing;100;M;Silver;Spring;4.3;Store Pickup;Yes;Yes;8;PayPal
771;19;Male;Vermont;Yes;Annually;Sneakers;Footwear;54;M;Gray;Spring;3.3;Express;Yes;Yes;8;Credit Card
772;22;Male;Hawaii;Yes;Fortnightly;Sweater;Clothing;68;L;Cyan;Fall;2.6;Next Day Air;Yes;Yes;34;Bank Transfer
773;18;Male;Illinois;Yes;Bi-Weekly;Jeans;Clothing;22;L;Teal;Fall;3.6;Free Shipping;Yes;Yes;40;Debit Card
774;29;Male;California;Yes;Bi-Weekly;Hat;Accessories;84;L;Indigo;Winter;2.6;Express;Yes;Yes;14;Debit Card
775;42;Male;Nevada;Yes;Quarterly;Hat;Accessories;46;M;Yellow;Summer;3.5;Standard;Yes;Yes;11;Credit Card
776;49;Male;Kentucky;Yes;Monthly;Handbag;Accessories;53;S;Gold;Winter;3;Store Pickup;Yes;Yes;8;PayPal
777;49;Male;Alabama;Yes;Every 3 Months;Shirt;Clothing;60;M;Maroon;Spring;5;Standard;Yes;Yes;8;Venmo
778;55;Male;Wyoming;Yes;Weekly;Socks;Clothing;32;XL;Silver;Spring;2.5;Express;Yes;Yes;37;Venmo
779;29;Male;Massachusetts;Yes;Annually;Socks;Clothing;50;M;Yellow;Summer;2.9;Store Pickup;Yes;Yes;23;Debit Card
780;60;Male;Utah;Yes;Annually;Dress;Clothing;94;M;Blue;Spring;4.6;Express;Yes;Yes;38;Cash
781;34;Male;New York;Yes;Quarterly;Shoes;Footwear;26;M;Turquoise;Spring;3.6;Free Shipping;Yes;Yes;38;Cash
782;30;Male;Vermont;Yes;Fortnightly;Scarf;Accessories;44;L;Indigo;Winter;3;Store Pickup;Yes;Yes;12;Credit Card
783;28;Male;Hawaii;Yes;Weekly;Hoodie;Clothing;57;M;Green;Summer;4.5;Standard;Yes;Yes;15;Cash
784;63;Male;Louisiana;Yes;Fortnightly;T-shirt;Clothing;65;L;Purple;Winter;4.5;Next Day Air;Yes;Yes;38;PayPal
785;31;Male;Alabama;Yes;Every 3 Months;Jeans;Clothing;72;M;Peach;Winter;3.2;Store Pickup;Yes;Yes;41;Bank Transfer
786;46;Male;Louisiana;Yes;Fortnightly;Shorts;Clothing;62;S;Purple;Spring;4;Next Day Air;Yes;Yes;37;PayPal
787;70;Male;Indiana;Yes;Every 3 Months;Hat;Accessories;21;S;Teal;Winter;4.8;Express;Yes;Yes;16;Bank Transfer
788;53;Male;Michigan;Yes;Weekly;Handbag;Accessories;85;S;Green;Spring;3.7;Free Shipping;Yes;Yes;25;Venmo
789;50;Male;Rhode Island;Yes;Quarterly;Pants;Clothing;51;XL;Yellow;Summer;3.8;Store Pickup;Yes;Yes;18;Bank Transfer
790;33;Male;Idaho;Yes;Bi-Weekly;Handbag;Accessories;84;S;Purple;Fall;2.7;Standard;Yes;Yes;4;Credit Card
791;22;Male;Louisiana;Yes;Quarterly;Sweater;Clothing;37;M;Indigo;Summer;4.9;Store Pickup;Yes;Yes;12;Bank Transfer
792;50;Male;North Carolina;Yes;Fortnightly;Scarf;Accessories;44;S;Magenta;Summer;3.1;2-Day Shipping;Yes;Yes;35;PayPal
793;34;Male;New Jersey;Yes;Weekly;Sneakers;Footwear;45;M;Violet;Spring;4.2;Next Day Air;Yes;Yes;45;Venmo
794;24;Male;Alabama;Yes;Monthly;Pants;Clothing;35;L;Maroon;Summer;3.8;Free Shipping;Yes;Yes;16;Credit Card
795;69;Male;Kentucky;Yes;Fortnightly;Backpack;Accessories;50;XL;Yellow;Winter;4.2;Store Pickup;Yes;Yes;10;Debit Card
796;39;Male;New York;Yes;Annually;Sandals;Footwear;26;M;Beige;Summer;4.6;Store Pickup;Yes;Yes;34;Venmo
797;42;Male;Arizona;Yes;Annually;Socks;Clothing;78;XL;Black;Fall;4;2-Day Shipping;Yes;Yes;43;Credit Card
798;42;Male;Maryland;Yes;Weekly;Coat;Outerwear;82;M;Violet;Fall;4;2-Day Shipping;Yes;Yes;38;Debit Card
799;29;Male;Alaska;Yes;Every 3 Months;Socks;Clothing;39;M;Violet;Spring;3.8;2-Day Shipping;Yes;Yes;48;PayPal
800;55;Male;Nevada;Yes;Annually;Belt;Accessories;55;L;Brown;Summer;3.3;Free Shipping;Yes;Yes;31;PayPal
801;32;Male;Utah;Yes;Every 3 Months;Socks;Clothing;20;S;Gold;Summer;2.6;Free Shipping;Yes;Yes;20;Cash
802;25;Male;New Mexico;Yes;Fortnightly;Belt;Accessories;29;L;Blue;Fall;4.9;Express;Yes;Yes;12;Credit Card
803;38;Male;Delaware;Yes;Weekly;Pants;Clothing;41;M;Teal;Winter;3.5;Next Day Air;Yes;Yes;2;Bank Transfer
804;32;Male;Connecticut;Yes;Every 3 Months;Shorts;Clothing;38;L;Silver;Winter;2.8;Express;Yes;Yes;30;Venmo
805;43;Male;Mississippi;Yes;Quarterly;Boots;Footwear;47;M;Maroon;Summer;2.6;Store Pickup;Yes;Yes;28;Venmo
806;41;Male;Connecticut;Yes;Monthly;Dress;Clothing;30;L;White;Summer;3.7;Next Day Air;Yes;Yes;40;Debit Card
807;56;Male;Florida;Yes;Quarterly;Jeans;Clothing;56;L;Charcoal;Summer;2.7;Standard;Yes;Yes;46;PayPal
808;27;Male;New York;Yes;Weekly;T-shirt;Clothing;89;S;Brown;Winter;3.3;Express;Yes;Yes;15;Credit Card
809;46;Male;Wisconsin;Yes;Every 3 Months;Shoes;Footwear;96;L;Lavender;Fall;4.6;Next Day Air;Yes;Yes;38;Cash
810;48;Male;South Carolina;Yes;Bi-Weekly;Boots;Footwear;81;M;Violet;Fall;4.9;Next Day Air;Yes;Yes;30;PayPal
811;52;Male;South Dakota;Yes;Bi-Weekly;Scarf;Accessories;83;S;Lavender;Fall;4.9;Store Pickup;Yes;Yes;32;Debit Card
812;18;Male;Illinois;Yes;Quarterly;Sneakers;Footwear;35;M;Green;Winter;2.7;Free Shipping;Yes;Yes;36;Venmo
813;64;Male;Alaska;Yes;Weekly;Boots;Footwear;56;M;Olive;Summer;3.2;Standard;Yes;Yes;32;Credit Card
814;54;Male;Montana;Yes;Annually;Handbag;Accessories;45;S;Olive;Summer;2.9;Store Pickup;Yes;Yes;14;Debit Card
815;31;Male;Minnesota;Yes;Monthly;Shirt;Clothing;62;M;Pink;Winter;3.8;Express;Yes;Yes;8;PayPal
816;30;Male;West Virginia;Yes;Bi-Weekly;Hat;Accessories;84;L;Teal;Spring;3;Next Day Air;Yes;Yes;27;Venmo
817;26;Male;Illinois;Yes;Monthly;Sweater;Clothing;24;L;Cyan;Summer;3.9;Store Pickup;Yes;Yes;24;Debit Card
818;25;Male;Nevada;Yes;Fortnightly;Handbag;Accessories;21;S;Gray;Spring;4.7;Store Pickup;Yes;Yes;30;PayPal
819;59;Male;Idaho;Yes;Monthly;Shirt;Clothing;91;M;Peach;Winter;4.9;Store Pickup;Yes;Yes;34;Debit Card
