Age;Gender;Location;Subscription Status;Frequency of Purchases;Item Purchased
58;Female;South Carolina;No;Weekly;Shoes
58;Female;Texas;No;Quarterly;Shoes
58;Female;Virginia;No;Annually;Coat
58;Female;Wisconsin;No;Bi-Weekly;Sunglasses
58;Female;Wyoming;No;Quarterly;Skirt
58;Male;Alabama;No;Annually;Shorts
58;Male;Alabama;No;Bi-Weekly;Coat
58;Male;Alabama;Yes;Fortnightly;T-shirt
58;Male;Alaska;No;Fortnightly;Backpack
58;Male;California;No;Bi-Weekly;Boots
58;Male;California;Yes;Annually;Sandals
58;Male;California;Yes;Bi-Weekly;Pants, Jacket
58;Male;Colorado;Yes;Weekly;T-shirt
58;Male;Connecticut;No;Annually;Jewelry
58;Male;Georgia;Yes;Annually;Gloves
58;Male;Hawaii;No;Annually;Shoes
58;Male;Hawaii;No;Weekly;Hoodie
58;Male;Idaho;No;Annually;Sunglasses
58;Male;Idaho;No;Monthly;Sandals
58;Male;Illinois;No;Monthly;Pants
58;Male;Illinois;Yes;Quarterly;Backpack
58;Male;Indiana;No;Annually;Jeans
58;Male;Kentucky;Yes;Annually;Dress
58;Male;Kentucky;Yes;Quarterly;Coat
58;Male;Louisiana;No;Every 3 Months;Socks, Shoes
58;Male;Maine;No;Annually;Jeans
58;Male;Maine;No;Weekly;Blouse
58;Male;Maine;Yes;Weekly;Sweater
58;Male;Maryland;No;Monthly;Socks
58;Male;Nebraska;No;Bi-Weekly;Jewelry
58;Male;Nebraska;No;Every 3 Months;Handbag
58;Male;Nebraska;Yes;Monthly;Jeans
58;Male;Nevada;Yes;Weekly;Skirt
58;Male;New Hampshire;Yes;Every 3 Months;Gloves
58;Male;New Jersey;No;Bi-Weekly;Blouse
58;Male;New Mexico;No;Annually;Scarf
58;Male;New York;No;Every 3 Months;Shorts
58;Male;New York;No;Monthly;Jeans
58;Male;North Carolina;No;Every 3 Months;Sunglasses
58;Male;North Dakota;No;Fortnightly;Boots
58;Male;North Dakota;No;Quarterly;Shoes
58;Male;Ohio;Yes;Fortnightly;Hoodie
58;Male;Ohio;Yes;Weekly;Skirt
58;Male;Pennsylvania;No;Fortnightly;Shirt
58;Male;Pennsylvania;Yes;Weekly;Jewelry
58;Male;Rhode Island;No;Annually;Handbag
58;Male;South Carolina;No;Fortnightly;Backpack
58;Male;South Dakota;No;Monthly;Gloves
58;Male;South Dakota;Yes;Every 3 Months;Jewelry
58;Male;Tennessee;Yes;Annually;Sneakers
58;Male;Texas;No;Annually;Dress
58;Male;Vermont;No;Weekly;Sunglasses
58;Male;Washington;No;Monthly;Coat
58;Male;Washington;Yes;Weekly;Sweater
58;Male;West Virginia;No;Quarterly;Jacket
58;Male;West Virginia;Yes;Every 3 Months;Sweater
58;Male;Wisconsin;No;Quarterly;T-shirt
59;Female;Alabama;No;Bi-Weekly;Blouse
59;Female;Alabama;No;Fortnightly;Coat
59;Female;Illinois;No;Annually;Socks
59;Female;Louisiana;No;Bi-Weekly;Sandals
59;Female;Maine;No;Monthly;Handbag
59;Female;Michigan;No;Annually;Blouse
59;Female;Montana;No;Weekly;Dress
59;Female;Nevada;No;Annually;Belt
59;Female;New Jersey;No;Bi-Weekly;Sunglasses
59;Female;New York;No;Fortnightly;Shorts
59;Female;North Carolina;No;Every 3 Months;Sneakers
59;Female;Ohio;No;Annually;Socks
59;Female;Oklahoma;No;Bi-Weekly;Blouse
59;Female;Texas;No;Monthly;Skirt
59;Female;Texas;No;Quarterly;Coat
59;Female;Virginia;No;Annually;Blouse
59;Female;Wyoming;No;Fortnightly;Hat
59;Male;Alabama;No;Bi-Weekly;Jewelry
59;Male;Alabama;No;Every 3 Months;T-shirt
59;Male;Alaska;Yes;Monthly;Dress
59;Male;Arizona;Yes;Weekly;Belt
59;Male;California;No;Every 3 Months;Jewelry
59;Male;Colorado;No;Fortnightly;Hoodie
59;Male;Delaware;Yes;Fortnightly;Handbag
59;Male;Florida;No;Bi-Weekly;Shorts, Gloves
59;Male;Georgia;No;Quarterly;Scarf
59;Male;Hawaii;No;Monthly;Jacket
59;Male;Hawaii;No;Quarterly;Jeans
59;Male;Hawaii;No;Weekly;Blouse
59;Male;Idaho;Yes;Monthly;Shirt
59;Male;Idaho;Yes;Weekly;Backpack
59;Male;Illinois;No;Fortnightly;Scarf, Sweater
59;Male;Illinois;Yes;Every 3 Months;Jacket
59;Male;Kansas;No;Bi-Weekly;Blouse
59;Male;Louisiana;No;Monthly;T-shirt
59;Male;Louisiana;No;Quarterly;Pants
59;Male;Louisiana;Yes;Annually;Shirt
59;Male;Maryland;Yes;Bi-Weekly;Jewelry
59;Male;Massachusetts;No;Bi-Weekly;Gloves
59;Male;Michigan;Yes;Annually;Jeans
59;Male;Missouri;No;Every 3 Months;T-shirt
59;Male;Missouri;Yes;Bi-Weekly;Sandals
59;Male;Missouri;Yes;Weekly;Shirt
59;Male;Montana;No;Every 3 Months;Coat, Skirt
59;Male;Nebraska;No;Every 3 Months;Sandals
59;Male;Nebraska;No;Monthly;Jeans
59;Male;Nebraska;No;Quarterly;Pants
59;Male;Nebraska;Yes;Fortnightly;Boots
59;Male;New Hampshire;No;Fortnightly;Gloves
59;Male;New Mexico;No;Quarterly;Coat
59;Male;New York;No;Bi-Weekly;Sweater
59;Male;New York;No;Monthly;Shirt
59;Male;North Carolina;No;Weekly;Skirt, Pants
59;Male;Ohio;No;Every 3 Months;Boots
59;Male;Oklahoma;Yes;Quarterly;Sunglasses
59;Male;Oregon;No;Annually;Coat
59;Male;Oregon;No;Bi-Weekly;Coat
59;Male;Oregon;Yes;Weekly;Scarf
59;Male;Pennsylvania;Yes;Annually;Shirt
59;Male;Rhode Island;No;Every 3 Months;Dress
59;Male;South Carolina;Yes;Bi-Weekly;Belt
59;Male;South Carolina;Yes;Fortnightly;Pants
59;Male;South Carolina;Yes;Monthly;Scarf
59;Male;South Dakota;No;Fortnightly;Pants
59;Male;Tennessee;No;Annually;Hat
59;Male;Texas;No;Monthly;Coat, Pants
59;Male;Utah;No;Fortnightly;Sneakers
59;Male;Vermont;Yes;Quarterly;Skirt
59;Male;Washington;Yes;Quarterly;Socks
59;Male;Wyoming;No;Annually;Coat
60;Female;Arizona;No;Monthly;Dress
60;Female;California;No;Annually;Jeans
60;Female;Delaware;No;Fortnightly;Sweater
60;Female;Hawaii;No;Fortnightly;Jewelry
60;Female;Illinois;No;Annually;Gloves
60;Female;Illinois;No;Bi-Weekly;Sweater
60;Female;Illinois;No;Fortnightly;Jacket
60;Female;Kansas;No;Bi-Weekly;Scarf
60;Female;Louisiana;No;Fortnightly;Sandals
60;Female;Maryland;No;Every 3 Months;Sandals
60;Female;Nevada;No;Every 3 Months;Backpack
60;Female;Oklahoma;No;Monthly;Jacket
60;Female;Pennsylvania;No;Every 3 Months;Shoes
60;Female;South Carolina;No;Annually;Hat
60;Female;Washington;No;Monthly;Socks
60;Female;West Virginia;No;Quarterly;Pants
60;Female;Wisconsin;No;Annually;Shoes
60;Female;Wisconsin;No;Every 3 Months;Sunglasses
60;Male;Alabama;No;Bi-Weekly;Jewelry
60;Male;Alabama;No;Every 3 Months;Pants
60;Male;Alaska;No;Bi-Weekly;Sweater
60;Male;Alaska;No;Monthly;Jacket
60;Male;Arizona;No;Every 3 Months;Backpack
60;Male;Arkansas;No;Fortnightly;Scarf
60;Male;Arkansas;No;Weekly;Backpack
60;Male;California;No;Quarterly;Socks
60;Male;Colorado;No;Monthly;Hat
60;Male;Colorado;No;Quarterly;Jacket
60;Male;Colorado;Yes;Quarterly;Jacket
60;Male;Delaware;No;Every 3 Months;Sneakers
60;Male;Florida;No;Annually;Jeans
60;Male;Georgia;No;Quarterly;Socks
60;Male;Idaho;Yes;Monthly;Scarf
60;Male;Iowa;No;Quarterly;Belt
60;Male;Kansas;No;Quarterly;Coat
60;Male;Louisiana;Yes;Every 3 Months;Hat
60;Male;Maryland;No;Fortnightly;Pants
60;Male;Massachusetts;No;Bi-Weekly;Dress
60;Male;Massachusetts;Yes;Bi-Weekly;Backpack
60;Male;Michigan;No;Every 3 Months;Pants
60;Male;Mississippi;No;Bi-Weekly;Blouse
60;Male;Missouri;Yes;Monthly;Scarf
60;Male;Nebraska;Yes;Annually;Shirt
60;Male;New Hampshire;No;Every 3 Months;Hoodie
60;Male;New Hampshire;No;Fortnightly;Sneakers
60;Male;New Jersey;No;Quarterly;Socks
60;Male;North Dakota;Yes;Every 3 Months;Boots
60;Male;Ohio;No;Fortnightly;Backpack
60;Male;Oregon;No;Annually;Sneakers
60;Male;Oregon;No;Weekly;Shorts
60;Male;Pennsylvania;No;Bi-Weekly;Socks
60;Male;Rhode Island;No;Annually;Shirt
60;Male;South Carolina;No;Annually;Shoes
60;Male;South Dakota;No;Annually;Shorts
60;Male;Tennessee;No;Weekly;Handbag
60;Male;Utah;Yes;Annually;Sweater, Dress
60;Male;Utah;Yes;Quarterly;Shoes
60;Male;Vermont;No;Every 3 Months;Jewelry
60;Male;Virginia;No;Quarterly;Backpack
60;Male;Virginia;Yes;Fortnightly;Shoes
60;Male;Washington;Yes;Annually;Socks
60;Male;Washington;Yes;Every 3 Months;Shorts
60;Male;Wisconsin;No;Bi-Weekly;Sneakers
60;Male;Wyoming;No;Every 3 Months;Gloves
61;Female;California;No;Weekly;Skirt
61;Female;Connecticut;No;Annually;Pants
61;Female;Delaware;No;Bi-Weekly;Dress
61;Female;Georgia;No;Bi-Weekly;Pants
61;Female;Georgia;No;Every 3 Months;Scarf
61;Female;Hawaii;No;Quarterly;Sweater
61;Female;Idaho;No;Monthly;Blouse
61;Female;Indiana;No;Quarterly;Sandals, Sandals
61;Female;Indiana;No;Weekly;Jewelry
61;Female;Kentucky;No;Bi-Weekly;Coat
61;Female;Massachusetts;No;Monthly;Handbag
61;Female;Montana;No;Fortnightly;Sunglasses
61;Female;New Jersey;No;Fortnightly;Boots
61;Female;New Jersey;No;Quarterly;Belt, Skirt
61;Female;Ohio;No;Every 3 Months;Sandals
61;Female;Pennsylvania;No;Weekly;Gloves
61;Female;Tennessee;No;Bi-Weekly;Sunglasses
61;Female;Tennessee;No;Weekly;Handbag
61;Female;Vermont;No;Bi-Weekly;Pants
61;Female;Vermont;No;Weekly;T-shirt
61;Female;Virginia;No;Quarterly;Shorts
61;Male;Alabama;No;Annually;Handbag
61;Male;Alabama;No;Monthly;Shorts
61;Male;Alabama;Yes;Quarterly;Gloves
61;Male;Arkansas;No;Annually;Jewelry
61;Male;Colorado;Yes;Weekly;Sneakers
61;Male;Delaware;No;Quarterly;Dress
61;Male;Delaware;Yes;Fortnightly;Coat
61;Male;Georgia;No;Annually;Sandals
61;Male;Georgia;Yes;Annually;Blouse
61;Male;Georgia;Yes;Quarterly;Blouse
61;Male;Hawaii;Yes;Annually;Shirt
61;Male;Idaho;Yes;Quarterly;Skirt, Shoes
61;Male;Illinois;No;Bi-Weekly;Scarf
61;Male;Indiana;No;Monthly;Shorts
61;Male;Indiana;Yes;Bi-Weekly;Jacket
61;Male;Iowa;Yes;Weekly;Coat
61;Male;Kentucky;No;Quarterly;Socks
61;Male;Louisiana;No;Annually;Shoes
61;Male;Louisiana;Yes;Weekly;Belt
61;Male;Maine;Yes;Bi-Weekly;T-shirt
61;Male;Maine;Yes;Every 3 Months;Sunglasses
61;Male;Maryland;No;Annually;Belt
61;Male;Maryland;No;Every 3 Months;Gloves
61;Male;Maryland;No;Monthly;Dress
61;Male;Mississippi;No;Monthly;Dress
61;Male;Montana;Yes;Bi-Weekly;Sunglasses
61;Male;Nebraska;Yes;Annually;Handbag
61;Male;New Hampshire;No;Annually;Scarf
61;Male;New Hampshire;No;Quarterly;Coat
61;Male;New York;No;Quarterly;Shorts
61;Male;North Carolina;Yes;Monthly;Sweater
61;Male;North Dakota;Yes;Every 3 Months;Boots
61;Male;North Dakota;Yes;Quarterly;Scarf
61;Male;Ohio;No;Fortnightly;Socks
61;Male;Pennsylvania;No;Monthly;Hat
61;Male;Pennsylvania;Yes;Bi-Weekly;Coat
61;Male;Tennessee;No;Annually;Hat
61;Male;Texas;No;Fortnightly;Jeans
61;Male;Texas;Yes;Every 3 Months;Jacket
61;Male;Texas;Yes;Fortnightly;Hat
61;Male;Washington;Yes;Fortnightly;Dress
62;Female;Alabama;No;Annually;Sandals
62;Female;Alaska;No;Annually;Socks
62;Female;Alaska;No;Fortnightly;Skirt
62;Female;Arizona;No;Monthly;Belt
62;Female;Arkansas;No;Bi-Weekly;Sandals
62;Female;California;No;Every 3 Months;Dress
62;Female;Connecticut;No;Annually;Coat
62;Female;Delaware;No;Annually;Sunglasses
62;Female;Delaware;No;Quarterly;Jeans, Sweater
62;Female;Idaho;No;Quarterly;Pants
62;Female;Idaho;No;Weekly;Coat
62;Female;Illinois;No;Quarterly;Handbag
62;Female;Louisiana;No;Fortnightly;Belt
62;Female;Louisiana;No;Quarterly;Hat
62;Female;Minnesota;No;Fortnightly;Hat
62;Female;Minnesota;No;Weekly;Shoes
62;Female;Mississippi;No;Every 3 Months;Hoodie
62;Female;Missouri;No;Fortnightly;Handbag
62;Female;Montana;No;Fortnightly;Jewelry
62;Female;Nevada;No;Annually;Shoes
62;Female;North Carolina;No;Monthly;Shirt
62;Female;North Dakota;No;Annually;Blouse
62;Female;Oklahoma;No;Bi-Weekly;Shorts
62;Female;Oklahoma;No;Weekly;Sunglasses
62;Female;Oregon;No;Quarterly;Boots
62;Female;Rhode Island;No;Every 3 Months;Jewelry
62;Female;South Carolina;No;Bi-Weekly;Sweater
62;Female;Texas;No;Annually;Handbag
62;Female;Vermont;No;Annually;Jacket
62;Female;Washington;No;Annually;Hat
62;Female;Washington;No;Quarterly;Scarf
62;Male;Alabama;No;Monthly;Hoodie
62;Male;Arkansas;No;Quarterly;Dress, Coat
62;Male;Arkansas;No;Weekly;Socks
62;Male;Arkansas;Yes;Every 3 Months;Sweater
62;Male;Arkansas;Yes;Quarterly;Sweater
62;Male;California;No;Quarterly;Pants
62;Male;Connecticut;No;Bi-Weekly;Blouse
62;Male;Connecticut;No;Every 3 Months;Handbag
62;Male;Delaware;Yes;Monthly;Hat
62;Male;Georgia;Yes;Weekly;Belt
62;Male;Idaho;No;Annually;Belt
62;Male;Idaho;Yes;Monthly;Jacket
62;Male;Illinois;No;Weekly;Shorts
62;Male;Indiana;Yes;Bi-Weekly;Skirt
62;Male;Louisiana;No;Bi-Weekly;Socks
62;Male;Louisiana;Yes;Weekly;Backpack
62;Male;Maine;No;Every 3 Months;Blouse
62;Male;Maine;No;Quarterly;Handbag
62;Male;Mississippi;No;Quarterly;Sunglasses
62;Male;Montana;No;Annually;Jeans
62;Male;Montana;No;Fortnightly;Shorts
62;Male;Montana;Yes;Fortnightly;Belt
62;Male;New Jersey;No;Every 3 Months;Coat
62;Male;New Jersey;Yes;Bi-Weekly;Scarf
62;Male;New Jersey;Yes;Weekly;Scarf
62;Male;New Mexico;No;Weekly;Coat
62;Male;New Mexico;Yes;Bi-Weekly;Hoodie
62;Male;North Carolina;No;Quarterly;Jacket
62;Male;North Dakota;No;Monthly;Sunglasses
62;Male;North Dakota;Yes;Every 3 Months;Shoes
62;Male;Oklahoma;No;Monthly;Hoodie
62;Male;Oklahoma;Yes;Bi-Weekly;Hoodie
62;Male;Oregon;No;Fortnightly;Boots
62;Male;Oregon;No;Weekly;Belt
62;Male;Pennsylvania;Yes;Quarterly;Boots
62;Male;Rhode Island;Yes;Bi-Weekly;Gloves
62;Male;South Carolina;No;Weekly;Shirt, Skirt
62;Male;South Dakota;No;Weekly;Hoodie
62;Male;South Dakota;Yes;Fortnightly;Sunglasses
62;Male;Utah;No;Every 3 Months;Pants
62;Male;Vermont;Yes;Bi-Weekly;Hoodie
62;Male;Virginia;Yes;Weekly;Shorts
62;Male;Washington;No;Every 3 Months;Boots
62;Male;West Virginia;No;Monthly;Hoodie
62;Male;West Virginia;Yes;Weekly;Handbag
62;Male;Wisconsin;No;Annually;Hat, Sandals
62;Male;Wisconsin;No;Every 3 Months;T-shirt
62;Male;Wyoming;Yes;Quarterly;Skirt
63;Female;Arizona;No;Weekly;Sweater
63;Female;California;No;Annually;Dress
63;Female;Colorado;No;Fortnightly;Jacket
63;Female;Connecticut;No;Annually;Jewelry, Blouse
63;Female;Kansas;No;Fortnightly;Sandals
63;Female;Kansas;No;Weekly;Pants, Dress
63;Female;Louisiana;No;Annually;Hoodie
63;Female;Louisiana;No;Every 3 Months;Sandals
63;Female;Louisiana;No;Monthly;Skirt
63;Female;Louisiana;No;Weekly;Hoodie
63;Female;Michigan;No;Weekly;Sandals
63;Female;Missouri;No;Fortnightly;Jacket
63;Female;Nebraska;No;Monthly;Sunglasses
63;Female;New Hampshire;No;Annually;Hat
63;Female;New Jersey;No;Annually;Coat
63;Female;New York;No;Bi-Weekly;Jeans
63;Female;North Carolina;No;Fortnightly;Sneakers
63;Female;Oklahoma;No;Every 3 Months;Jewelry
63;Female;Oregon;No;Every 3 Months;Skirt
63;Female;Rhode Island;No;Annually;Jewelry
63;Female;South Carolina;No;Monthly;Belt
63;Female;Utah;No;Fortnightly;Blouse
63;Female;Virginia;No;Fortnightly;Gloves
63;Female;Washington;No;Annually;T-shirt
63;Female;West Virginia;No;Weekly;Shoes
63;Female;Wyoming;No;Monthly;Sandals
63;Male;Alabama;No;Monthly;Jeans, Pants, Shoes
63;Male;Alabama;Yes;Monthly;Hat
63;Male;Arizona;No;Bi-Weekly;Jewelry
63;Male;Colorado;Yes;Bi-Weekly;Pants
63;Male;Connecticut;Yes;Weekly;Dress
63;Male;Delaware;No;Fortnightly;Blouse
63;Male;Florida;No;Quarterly;T-shirt
63;Male;Florida;Yes;Quarterly;Sunglasses
63;Male;Georgia;Yes;Monthly;Sneakers
63;Male;Idaho;No;Bi-Weekly;T-shirt
63;Male;Idaho;Yes;Fortnightly;Shoes
63;Male;Indiana;No;Annually;Jeans
63;Male;Louisiana;No;Monthly;Shirt
63;Male;Louisiana;Yes;Bi-Weekly;Sweater
63;Male;Louisiana;Yes;Fortnightly;T-shirt
63;Male;Louisiana;Yes;Weekly;Belt
63;Male;Maine;Yes;Annually;Gloves
63;Male;Maine;Yes;Every 3 Months;Scarf
63;Male;Maine;Yes;Quarterly;Socks
63;Male;Maryland;No;Annually;Hoodie
63;Male;Maryland;Yes;Fortnightly;Hat
63;Male;Michigan;No;Quarterly;Sandals
63;Male;Mississippi;No;Bi-Weekly;Backpack
63;Male;Mississippi;Yes;Bi-Weekly;Shorts
63;Male;Missouri;Yes;Monthly;Sneakers
63;Male;Montana;Yes;Quarterly;Shirt
63;Male;Nebraska;No;Quarterly;Dress
63;Male;New Hampshire;No;Annually;Backpack
63;Male;New Jersey;No;Every 3 Months;Shoes
63;Male;New Mexico;No;Fortnightly;Sunglasses
63;Male;North Carolina;No;Monthly;Handbag
63;Male;North Carolina;Yes;Weekly;Shirt
63;Male;Ohio;Yes;Quarterly;Skirt
63;Male;Oklahoma;No;Monthly;Shorts
63;Male;Rhode Island;No;Fortnightly;T-shirt
63;Male;South Carolina;No;Annually;Belt
63;Male;South Dakota;Yes;Every 3 Months;Socks
63;Male;Tennessee;No;Fortnightly;Jacket
63;Male;Tennessee;No;Quarterly;Boots
63;Male;Tennessee;No;Weekly;Scarf
63;Male;Texas;No;Quarterly;Boots
63;Male;Vermont;No;Monthly;Jewelry
63;Male;Virginia;No;Every 3 Months;Dress
63;Male;Virginia;No;Quarterly;Shirt
63;Male;Wyoming;No;Quarterly;Jeans
64;Female;Arkansas;No;Annually;Shoes
64;Female;Colorado;No;Quarterly;Gloves
64;Female;Georgia;No;Every 3 Months;Hat
64;Female;Georgia;No;Quarterly;Dress
64;Female;Kansas;No;Weekly;Boots
64;Female;Maryland;No;Fortnightly;Jewelry
64;Female;Maryland;No;Weekly;Handbag
64;Female;Minnesota;No;Annually;Sunglasses
64;Female;Minnesota;No;Monthly;Shoes
64;Female;Mississippi;No;Annually;Backpack
64;Female;New Hampshire;No;Monthly;Jeans
64;Female;New Mexico;No;Annually;Shirt
64;Female;Pennsylvania;No;Monthly;Skirt
64;Female;South Carolina;No;Bi-Weekly;Skirt
64;Female;Tennessee;No;Annually;Sweater
64;Female;Vermont;No;Annually;Jacket
64;Female;Vermont;No;Weekly;Sneakers
64;Female;Wisconsin;No;Every 3 Months;Socks
64;Female;Wyoming;No;Monthly;Jacket
64;Male;Alaska;Yes;Fortnightly;Belt
64;Male;Alaska;Yes;Weekly;Boots
64;Male;Arkansas;No;Annually;Shirt, Belt
64;Male;Arkansas;Yes;Annually;Sunglasses
64;Male;Arkansas;Yes;Bi-Weekly;Skirt
64;Male;Colorado;Yes;Annually;Blouse
64;Male;Connecticut;No;Annually;Shoes
64;Male;Florida;Yes;Annually;Boots
64;Male;Georgia;No;Fortnightly;Dress
64;Male;Idaho;No;Every 3 Months;Coat
64;Male;Illinois;No;Every 3 Months;Jacket
64;Male;Illinois;No;Fortnightly;Sneakers
64;Male;Illinois;Yes;Fortnightly;Boots
64;Male;Illinois;Yes;Weekly;Backpack
64;Male;Indiana;No;Annually;Backpack
64;Male;Indiana;Yes;Quarterly;Skirt
64;Male;Iowa;No;Quarterly;Gloves
64;Male;Kentucky;Yes;Every 3 Months;Coat
64;Male;Kentucky;Yes;Fortnightly;Pants
64;Male;Louisiana;No;Fortnightly;Dress
64;Male;Louisiana;Yes;Quarterly;Jewelry
64;Male;Maryland;No;Quarterly;Backpack, Skirt
64;Male;Maryland;Yes;Annually;Sweater
64;Male;Michigan;No;Bi-Weekly;Blouse
64;Male;Minnesota;No;Monthly;Handbag
64;Male;Minnesota;Yes;Bi-Weekly;Shorts
64;Male;Minnesota;Yes;Monthly;Jacket
64;Male;Minnesota;Yes;Weekly;Sunglasses
64;Male;Missouri;No;Weekly;Shorts
64;Male;Montana;No;Every 3 Months;Backpack
64;Male;Nebraska;No;Annually;Sandals, Scarf
64;Male;Nebraska;Yes;Every 3 Months;Handbag
64;Male;Nebraska;Yes;Fortnightly;Socks
64;Male;Nevada;No;Annually;Backpack
64;Male;Nevada;Yes;Quarterly;Pants
64;Male;New Hampshire;Yes;Bi-Weekly;Boots
64;Male;New Hampshire;Yes;Monthly;Hat
64;Male;New York;No;Bi-Weekly;Jewelry
64;Male;New York;Yes;Weekly;Coat
64;Male;North Carolina;No;Fortnightly;Gloves
64;Male;North Dakota;No;Monthly;Hoodie
64;Male;Ohio;Yes;Annually;Skirt
64;Male;Rhode Island;Yes;Monthly;Skirt
64;Male;South Carolina;Yes;Weekly;Shoes
64;Male;Utah;No;Bi-Weekly;Shorts
64;Male;Utah;Yes;Annually;Scarf
64;Male;Utah;Yes;Every 3 Months;Hat
64;Male;West Virginia;No;Every 3 Months;Boots
64;Male;West Virginia;Yes;Annually;Hat
64;Male;Wisconsin;No;Weekly;Sweater
64;Male;Wyoming;No;Annually;Shirt
65;Female;Alabama;No;Weekly;Shoes
65;Female;Alaska;No;Quarterly;Backpack
65;Female;Arkansas;No;Annually;Jacket, Sweater
65;Female;Connecticut;No;Weekly;Socks
65;Female;Delaware;No;Weekly;Shoes
65;Female;Florida;No;Weekly;Backpack
65;Female;Hawaii;No;Bi-Weekly;Blouse
65;Female;Hawaii;No;Monthly;Handbag
65;Female;Iowa;No;Monthly;Jacket
65;Female;Mississippi;No;Bi-Weekly;Shorts
65;Female;Mississippi;No;Weekly;Sandals, Hat
65;Female;New Mexico;No;Every 3 Months;Jacket
65;Female;New Mexico;No;Fortnightly;Hoodie
65;Female;New York;No;Annually;Shorts
65;Female;Oklahoma;No;Weekly;Hat
65;Female;Pennsylvania;No;Quarterly;Sunglasses
65;Female;Rhode Island;No;Fortnightly;Sunglasses
65;Female;South Carolina;No;Every 3 Months;Hoodie
65;Female;Washington;No;Bi-Weekly;Jacket
65;Female;Wisconsin;No;Annually;Scarf
65;Male;Alabama;No;Fortnightly;Handbag
65;Male;Alabama;Yes;Every 3 Months;Skirt
65;Male;Alabama;Yes;Fortnightly;Boots, Jacket
65;Male;Arizona;No;Bi-Weekly;Jewelry
65;Male;Arizona;No;Fortnightly;Shirt
65;Male;Arkansas;No;Fortnightly;Dress
65;Male;Connecticut;No;Weekly;Skirt
65;Male;Florida;No;Fortnightly;Jacket
65;Male;Florida;Yes;Quarterly;Gloves
65;Male;Idaho;No;Annually;T-shirt
65;Male;Illinois;No;Fortnightly;T-shirt
65;Male;Indiana;No;Bi-Weekly;Hat
65;Male;Indiana;No;Fortnightly;Sweater
65;Male;Indiana;No;Monthly;Shirt
65;Male;Indiana;Yes;Quarterly;Coat
65;Male;Iowa;No;Every 3 Months;Hat
65;Male;Iowa;No;Quarterly;Jewelry
65;Male;Iowa;Yes;Annually;T-shirt
65;Male;Kentucky;No;Quarterly;Scarf
65;Male;Maine;Yes;Fortnightly;Shorts
65;Male;Maryland;Yes;Fortnightly;Sunglasses
65;Male;Massachusetts;No;Monthly;T-shirt
65;Male;Massachusetts;No;Quarterly;Skirt
65;Male;Minnesota;No;Weekly;Blouse
65;Male;Minnesota;Yes;Quarterly;Gloves
65;Male;Nevada;Yes;Annually;T-shirt
65;Male;New Hampshire;Yes;Weekly;Dress
65;Male;New Jersey;No;Annually;Sweater
65;Male;New Jersey;Yes;Every 3 Months;Backpack, Shirt
65;Male;New Mexico;No;Fortnightly;Sweater
65;Male;New York;No;Bi-Weekly;Socks
65;Male;New York;No;Every 3 Months;Blouse
65;Male;North Carolina;No;Fortnightly;Shoes
65;Male;North Carolina;Yes;Fortnightly;Shorts
65;Male;North Dakota;No;Annually;Sneakers
65;Male;North Dakota;No;Every 3 Months;Dress
65;Male;North Dakota;Yes;Fortnightly;Backpack
65;Male;Ohio;Yes;Monthly;Gloves
65;Male;Oklahoma;No;Weekly;Sunglasses
65;Male;Oregon;No;Weekly;Jeans
65;Male;Pennsylvania;No;Every 3 Months;Scarf
65;Male;Pennsylvania;Yes;Weekly;Hoodie
65;Male;Rhode Island;Yes;Annually;Sweater
65;Male;South Carolina;No;Bi-Weekly;Gloves
65;Male;South Carolina;No;Quarterly;Coat
65;Male;Tennessee;No;Weekly;Scarf
65;Male;Virginia;No;Bi-Weekly;T-shirt
65;Male;Wisconsin;No;Weekly;Jacket
66;Female;Arkansas;No;Quarterly;Shorts
66;Female;California;No;Annually;Shirt
66;Female;Connecticut;No;Every 3 Months;Skirt
66;Female;Connecticut;No;Quarterly;Sandals
66;Female;Hawaii;No;Weekly;Gloves
66;Female;Illinois;No;Every 3 Months;Blouse
66;Female;Louisiana;No;Every 3 Months;Sunglasses
66;Female;Maryland;No;Monthly;Coat
66;Female;Massachusetts;No;Monthly;Dress
66;Female;Missouri;No;Annually;Scarf
66;Female;Missouri;No;Weekly;Belt
66;Female;Montana;No;Weekly;Gloves
66;Female;New Hampshire;No;Bi-Weekly;Handbag
66;Female;New Jersey;No;Weekly;Jacket
66;Female;New Mexico;No;Quarterly;Pants
66;Female;North Dakota;No;Every 3 Months;Hoodie
66;Female;South Dakota;No;Weekly;Blouse
66;Female;Tennessee;No;Monthly;Dress
66;Female;Utah;No;Bi-Weekly;Dress
66;Female;Washington;No;Annually;Sandals
66;Female;Wisconsin;No;Quarterly;Shoes
66;Male;Alaska;No;Quarterly;Hoodie
66;Male;Arizona;Yes;Monthly;Scarf
66;Male;Arkansas;No;Bi-Weekly;Backpack
66;Male;Arkansas;No;Quarterly;Sunglasses
66;Male;Connecticut;No;Annually;Shirt
66;Male;Connecticut;No;Every 3 Months;Jacket
66;Male;Florida;Yes;Weekly;Coat
66;Male;Georgia;No;Annually;Sneakers
66;Male;Georgia;No;Monthly;Sweater
66;Male;Georgia;No;Quarterly;Sneakers
66;Male;Illinois;No;Bi-Weekly;Blouse
66;Male;Illinois;Yes;Fortnightly;Sweater
